 Timestamp,FIT101,LIT101, MV101,P101,P102, AIT201,AIT202,AIT203,FIT201, MV201, P201, P202,P203, P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302, MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Label
 28/12/2015 10:43:31 AM,2.553566,870.3121,2,2,1,262.3366,8.394835,329.3771,2.450517,2,1,1,2,1,2,1,19.7804,2.206835,829.8353,1,2,1,1,1,2,148.808,155.473,1.720437,877.9672,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.730454,1.297041,0.7352687,0.3084905,2,1,250.5608,1.746067,189.2624,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:32 AM,2.535631,870.5869,2,2,1,262.3366,8.394835,329.3771,2.450517,2,1,1,2,1,2,1,19.74198,2.206835,829.8754,1,2,1,1,1,2,148.808,155.473,1.721334,877.7749,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.730454,1.283079,0.7352687,0.3084905,2,1,250.5608,1.746067,189.2624,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:33 AM,2.513211,870.3907,2,2,1,262.3366,8.394835,329.3771,2.451799,2,1,1,2,1,2,1,19.73878,2.206835,829.8754,1,2,1,1,1,2,148.808,155.3961,1.721334,878.0441,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.730454,1.274881,0.7352687,0.3068251,2,1,250.3845,1.746067,189.2624,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:34 AM,2.496877,870.1944,2,2,1,262.3366,8.396757,329.3771,2.452696,2,1,1,2,1,2,1,19.70357,2.206835,830.1958,1,2,1,1,1,2,148.808,155.3961,1.721334,878.0441,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.730454,1.26425,0.7352687,0.3068251,2,1,250.3845,1.746067,189.2624,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:35 AM,2.469654,870.0374,2,2,1,262.3366,8.396757,329.2745,2.452696,2,1,1,2,1,2,1,19.69396,2.206835,830.1958,1,2,1,1,1,2,148.808,155.3961,1.719027,877.8903,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.730454,1.261432,0.7352687,0.3068251,2,1,250.2403,1.746067,189.0381,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:36 AM,2.454601,870.2729,2,2,1,262.3366,8.396757,329.2745,2.452696,2,1,1,2,1,2,1,19.77079,2.206835,830.4762,1,2,1,1,1,2,148.808,155.3961,1.719027,877.8134,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.729172,1.261432,0.7352687,0.3068251,2,1,250.1602,1.746067,189.0381,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:37 AM,2.435384,870.0374,2,2,1,262.3366,8.396757,329.2745,2.452696,2,1,1,2,1,2,1,19.77079,2.206835,830.2358,1,2,1,1,1,2,148.808,155.3961,1.717874,877.698,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.729172,1.272192,0.7352687,0.3068251,2,1,250.1602,1.746067,189.0381,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:38 AM,2.428658,869.4879,2,2,1,262.3366,8.396757,329.2745,2.452696,2,1,1,2,1,2,1,19.7836,2.209909,830.5563,1,2,1,1,1,2,148.808,155.3961,1.717874,877.8134,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.728147,1.282823,0.7352687,0.3084265,2,1,250.1602,1.746067,189.0381,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:39 AM,2.428338,869.5271,2,2,1,262.3366,8.396757,329.2745,2.452696,2,1,1,2,1,2,1,19.82841,2.209909,830.9568,1,2,1,1,1,2,148.808,155.3961,1.717874,878.1979,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.726609,1.300884,0.7352687,0.3084265,2,1,250.1602,1.746067,188.974,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:40 AM,2.444352,869.5271,2,2,1,262.3366,8.396757,329.2745,2.45449,2,1,1,2,1,2,1,19.82841,2.209909,831.1571,1,2,1,1,1,2,148.808,155.3961,1.717874,878.2363,1,2,1,1,2,7.873815,144.322,261.4394,12.03538,1.726609,1.302037,0.7352687,0.3084265,2,1,250.1602,1.746067,188.974,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:41 AM,2.489831,869.3308,2,2,1,262.3366,8.396757,329.2745,2.45449,2,1,1,2,1,2,1,19.76759,2.212215,831.077,1,2,1,1,1,2,148.808,155.3961,1.717874,878.2363,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.726609,1.310491,0.7352687,0.3084265,2,1,250.1602,1.746067,188.8939,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:42 AM,2.528905,869.2916,2,2,1,262.3366,8.396757,329.2745,2.45449,2,1,1,2,1,2,1,19.71957,2.212728,831.1971,1,2,1,1,1,2,148.808,155.3961,1.717874,878.0441,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.726609,1.311387,0.7352687,0.3084265,2,1,250.1602,1.746067,188.8779,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:43 AM,2.571182,869.2131,2,2,1,262.3366,8.396757,329.2745,2.45449,2,1,1,2,1,2,1,19.67796,2.212728,831.6778,1,2,1,1,1,2,148.808,155.3961,1.715952,878.1594,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.726609,1.302165,0.7352687,0.3068251,2,1,250.1602,1.746067,188.8779,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:44 AM,2.603529,869.2523,2,2,1,262.3366,8.396757,329.2745,2.45449,2,1,1,2,1,2,1,19.65235,2.212215,831.6778,1,2,1,1,1,2,148.808,155.3961,1.715183,878.3517,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.725327,1.30178,0.7352687,0.3068251,2,1,250.1602,1.746067,188.8779,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:45 AM,2.63876,868.9383,2,2,1,262.3366,8.396757,329.2745,2.456156,2,1,1,2,1,2,1,19.60753,2.210678,831.798,1,2,1,1,1,2,148.808,155.3961,1.715183,878.6208,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.725327,1.30178,0.7352687,0.3068251,2,1,250.1602,1.665972,188.8779,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:46 AM,2.63876,868.9383,2,2,1,262.3366,8.396757,329.2745,2.456156,2,1,1,2,1,2,1,19.60753,2.210678,831.798,1,2,1,1,1,2,148.808,155.3961,1.715183,878.6208,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.725327,1.30178,0.7352687,0.3068251,2,1,250.1602,1.665972,188.8779,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:47 AM,2.653172,869.4094,2,2,1,262.3366,8.396757,329.2745,2.456156,2,1,1,2,1,2,1,19.60753,2.209269,832.1584,1,2,1,1,1,2,148.808,155.3961,1.716849,878.7362,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.725327,1.30178,0.7352687,0.3068251,2,1,250.1602,1.665972,188.8779,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:48 AM,2.654774,869.0953,2,2,1,262.3366,8.396757,329.2745,2.456156,2,1,1,2,1,2,1,19.60753,2.209269,832.0383,1,2,1,1,1,2,148.808,155.5499,1.718771,878.5439,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.725327,1.294095,0.7352687,0.3068251,2,1,250.1602,1.730048,188.9419,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:49 AM,2.636198,869.2523,2,2,1,262.3366,8.396757,329.2745,2.456156,2,1,1,2,1,2,1,19.60753,2.209269,831.9582,1,2,1,1,1,2,148.808,155.5499,1.72095,878.6208,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.72725,1.291149,0.7352687,0.3068251,2,1,250.1602,1.778105,189.0861,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:50 AM,2.622105,868.7421,2,2,1,262.3366,8.396757,329.2745,2.456156,2,1,1,2,1,2,1,19.62994,2.209269,832.1584,1,2,1,1,1,2,148.808,155.5499,1.72095,878.1979,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.728531,1.282439,0.7352687,0.3080421,2,1,250.3044,1.778105,189.1823,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:51 AM,2.6157,869.1346,2,2,1,262.3366,8.396757,329.2745,2.456156,2,1,1,2,1,2,1,19.68756,2.209269,831.798,1,2,1,1,1,2,148.808,155.5499,1.718771,878.3901,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.728531,1.285129,0.7352687,0.3083624,2,1,250.3365,1.778105,189.1823,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:52 AM,2.603209,868.8206,2,2,1,262.3366,8.39868,329.2745,2.456156,2,1,1,2,1,2,1,19.69076,2.207475,832.0783,1,2,1,1,1,2,148.808,155.5499,1.718771,878.3517,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.728531,1.291405,0.7352687,0.3083624,2,1,250.4326,1.778105,189.1823,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:53 AM,2.591359,868.8598,2,2,1,262.3366,8.39868,329.2745,2.456156,2,1,1,2,1,2,1,19.71957,2.206707,832.0783,1,2,1,1,1,2,148.808,155.5499,1.722359,878.3901,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.729428,1.287691,0.7352687,0.3083624,2,1,250.4326,1.746067,189.1823,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:54 AM,2.564135,869.0168,2,2,1,262.3366,8.39868,329.2745,2.456156,2,1,1,2,1,2,1,19.71957,2.206707,832.0783,1,2,1,1,1,2,148.808,155.5499,1.722359,878.6208,1,2,1,1,2,7.873815,144.4758,261.3753,12.03538,1.730582,1.287434,0.7352687,0.3083624,2,1,250.4326,1.746067,189.1823,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:55 AM,2.537232,869.0561,2,2,1,262.3366,8.39868,329.2745,2.454234,2,1,1,2,1,2,1,19.72598,2.206707,831.9982,1,2,1,1,1,2,148.808,155.5499,1.718771,878.6208,1,2,1,1,2,7.873815,144.4758,261.3753,12.11228,1.730582,1.294479,0.7352687,0.3083624,2,1,250.2403,1.665972,188.958,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:56 AM,2.517695,869.2523,2,2,1,262.3366,8.39868,329.2745,2.454234,2,1,1,2,1,2,1,19.72598,2.207475,831.9982,1,2,1,1,1,2,148.808,155.5499,1.717233,878.467,1,2,1,1,2,7.873815,144.4758,261.3753,12.11228,1.728531,1.295632,0.7352687,0.3083624,2,1,250.1923,1.665972,188.958,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:57 AM,2.498479,869.3308,2,2,1,262.3366,8.39868,329.2745,2.454234,2,1,1,2,1,2,1,19.72598,2.209397,832.1985,1,2,1,1,1,2,148.808,155.5499,1.715824,878.5824,1,2,1,1,2,7.873815,144.4758,261.3753,12.11228,1.728531,1.30652,0.7352687,0.3083624,2,1,249.984,1.665972,188.958,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:58 AM,2.477981,869.8019,2,2,1,262.3366,8.39868,329.2745,2.454234,2,1,1,2,1,2,1,19.75159,2.209397,832.0783,1,2,1,1,1,2,148.808,155.5499,1.714798,878.8131,1,2,1,1,2,7.873815,144.4758,261.3753,12.11228,1.728531,1.302933,0.7352687,0.3083624,2,1,249.984,1.665972,188.8779,0.000128152,1,1,1,Attack1
 28/12/2015 10:43:59 AM,2.458444,869.6448,2,2,1,262.3366,8.39868,329.2745,2.454234,2,1,1,2,1,2,1,19.65875,2.209397,832.2385,1,2,1,1,1,2,148.808,155.5499,1.714542,879.3514,1,2,1,1,2,7.873815,144.5783,261.3753,12.11228,1.728531,1.285129,0.7352687,0.3083624,2,1,249.984,1.665972,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:00 AM,2.444031,869.4486,2,2,1,262.3366,8.395475,329.2745,2.454234,2,1,1,2,1,2,1,19.65555,2.209397,832.0383,1,2,1,1,1,2,148.808,155.5499,1.712363,879.1976,1,2,1,1,2,7.873815,144.5783,261.3753,12.11228,1.726993,1.272704,0.7352687,0.3083624,2,1,249.984,1.665972,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:01 AM,2.426416,869.6841,2,2,1,262.3366,8.395475,329.2745,2.454234,2,1,1,2,1,2,1,19.65555,2.209397,831.838,1,2,1,1,1,2,148.808,155.4217,1.712363,879.3514,1,2,1,1,2,7.873815,144.5783,261.3753,12.11228,1.725968,1.277187,0.7352687,0.3083624,2,1,249.984,1.665972,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:02 AM,2.421612,869.5271,2,2,1,262.3366,8.395475,329.2745,2.454234,2,1,1,2,1,2,1,19.65555,2.209397,832.0783,1,2,1,1,1,2,148.808,155.3192,1.713645,879.8129,1,2,1,1,2,7.873815,144.5783,261.3753,12.11228,1.725968,1.281158,0.7352687,0.3083624,2,1,249.984,1.665972,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:03 AM,2.424815,869.6056,2,2,1,262.3366,8.393873,329.2745,2.454234,2,1,1,2,1,2,1,19.69076,2.209397,832.3587,1,2,1,1,1,2,148.808,155.3192,1.714798,879.9667,1,2,1,1,2,7.873815,144.7578,261.3753,12.11228,1.725455,1.29243,0.7352687,0.3083624,2,1,249.984,1.665972,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:04 AM,2.445633,869.7234,2,2,1,262.3366,8.393873,329.2745,2.454362,2,1,1,2,1,2,1,19.69396,2.209397,832.7593,1,2,1,1,1,2,148.808,155.2935,1.714798,880.1205,1,2,1,1,2,7.873815,144.7578,261.3753,12.11228,1.725455,1.29243,0.7352687,0.3083624,2,1,250.2403,1.665972,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:05 AM,2.518656,869.4486,2,2,1,262.3366,8.393873,329.2745,2.455131,2,1,1,2,1,2,1,19.69396,2.209397,833.36,1,2,1,1,1,2,148.808,155.191,1.717105,880.1589,1,2,1,1,2,7.873815,144.7578,261.3753,12.11228,1.725455,1.28705,0.7352687,0.3083624,2,1,250.2403,1.665972,188.9259,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:06 AM,2.539474,869.8804,2,2,1,262.3366,8.393873,329.2745,2.455131,2,1,1,2,1,2,1,19.69396,2.209397,833.5603,1,2,1,1,1,2,148.808,155.191,1.717105,880.3127,1,2,1,1,2,7.873815,144.7578,261.3753,12.07383,1.725711,1.28705,0.7352687,0.3066329,2,1,250.2403,1.665972,189.022,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:07 AM,2.595202,869.8411,2,2,1,262.3366,8.393873,329.2745,2.454362,2,1,1,2,1,2,1,19.69396,2.209397,833.4402,1,2,1,1,1,2,148.808,155.191,1.718002,880.8895,1,2,1,1,2,7.873815,144.7578,261.3753,12.03538,1.726096,1.281286,0.7352687,0.3065048,2,1,250.2403,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:08 AM,2.620504,869.4094,2,2,1,262.3366,8.393873,329.2745,2.45308,2,1,1,2,1,2,1,19.66835,2.209397,833.6404,1,2,1,1,1,2,148.808,155.191,1.718387,880.8895,1,2,1,1,2,7.873815,144.7578,261.183,12.03538,1.726993,1.28103,0.7352687,0.3065048,2,1,250.2403,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:09 AM,2.656055,869.4879,2,2,1,262.3366,8.393873,329.2745,2.45308,2,1,1,2,1,2,1,19.66835,2.209397,833.36,1,2,1,1,1,2,148.808,155.191,1.720437,881.1587,1,2,1,1,2,7.874776,144.7578,261.183,12.03538,1.726993,1.28103,0.7352687,0.3065048,2,1,250.2403,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:10 AM,2.665663,869.4094,2,2,1,262.3366,8.396757,329.2745,2.45308,2,1,1,2,1,2,1,19.74198,2.209397,833.36,1,2,1,1,1,2,148.808,155.191,1.720437,881.0433,1,2,1,1,2,7.874776,144.7578,261.183,12.03538,1.727634,1.273601,0.7352687,0.3065048,2,1,250.3525,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:11 AM,2.665663,869.5271,2,2,1,262.3366,8.396757,329.1464,2.454618,2,1,1,2,1,2,1,19.74198,2.209397,833.5603,1,2,1,1,1,2,148.808,155.191,1.720437,881.0433,1,2,1,1,2,7.874776,144.7578,261.183,12.03538,1.728916,1.277699,0.7352687,0.3065048,2,1,250.3525,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:12 AM,2.65061,869.8019,2,2,1,262.3366,8.396757,329.1464,2.454618,2,1,1,2,1,2,1,19.74198,2.209397,833.6004,1,2,1,1,1,2,148.808,155.191,1.720437,881.1202,1,2,1,1,2,7.874776,144.6039,261.2151,12.03538,1.7293,1.293711,0.7352687,0.3065048,2,1,250.3525,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:13 AM,2.62755,869.8019,2,2,1,262.3366,8.396757,329.1464,2.455515,2,1,1,2,1,2,1,19.67476,2.209397,833.4802,1,2,1,1,1,2,148.808,155.191,1.720437,880.8895,1,2,1,1,2,7.874776,144.6039,261.3432,12.03538,1.7293,1.297041,0.7352687,0.3065048,2,1,250.3525,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:14 AM,2.622746,869.8411,2,2,1,262.3366,8.396757,329.1464,2.455515,2,1,1,2,1,2,1,19.67476,2.209397,833.7606,1,2,1,1,1,2,148.808,155.191,1.720437,880.7357,1,2,1,1,2,7.874776,144.6039,261.3432,12.03538,1.7293,1.296401,0.7352687,0.3065689,2,1,250.3525,1.730048,189.1342,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:15 AM,2.607693,869.4094,2,2,1,262.3366,8.396757,329.1464,2.455515,2,1,1,2,1,2,1,19.62033,2.209397,833.6404,1,2,1,1,1,2,148.808,155.3961,1.720437,880.928,1,2,1,1,2,7.874776,144.6039,261.3432,12.03538,1.7293,1.296016,0.7352687,0.3066329,2,1,250.3525,1.730048,189.1662,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:16 AM,2.587516,869.8411,2,2,1,262.3366,8.396757,329.1464,2.455515,2,1,1,2,1,2,1,19.62033,2.208884,833.5603,1,2,1,1,1,2,148.808,155.3961,1.720437,880.7357,1,2,1,1,2,7.874776,144.6039,261.3432,12.03538,1.7293,1.292558,0.7352687,0.3066329,2,1,250.3525,1.730048,189.1662,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:17 AM,2.562854,870.0767,2,2,1,262.3366,8.396757,329.1464,2.455515,2,1,1,2,1,2,1,19.57232,2.208884,834.0009,1,2,1,1,1,2,148.808,155.3961,1.720437,880.4666,1,2,1,1,2,7.873815,144.6039,261.3432,12.03538,1.7293,1.291533,0.7352687,0.3066329,2,1,250.1762,1.730048,189.1662,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:18 AM,2.537873,869.7234,2,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.57232,2.208884,834.0009,1,2,1,1,1,2,148.808,155.3961,1.720437,880.8511,1,2,1,1,2,7.873815,144.6039,261.3432,12.03538,1.7293,1.291533,0.7352687,0.3066329,2,1,250.1762,1.730048,188.9419,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:19 AM,2.521218,869.8019,2,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.62674,2.209653,834.0009,1,2,1,1,1,2,148.808,155.3961,1.718002,880.6588,1,2,1,1,2,7.872853,144.6039,261.3432,12.03538,1.7293,1.291533,0.7352687,0.3066329,2,1,249.9519,1.730048,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:20 AM,2.500721,869.9196,2,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.62674,2.209653,834.1611,1,2,1,1,1,2,148.808,155.3961,1.717361,881.0818,1,2,1,1,2,7.872853,144.6039,261.3432,12.03538,1.7293,1.28436,0.7352687,0.3066329,2,1,249.9519,1.730048,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:21 AM,2.483426,870.1159,2,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.62674,2.209653,833.6004,1,2,1,1,1,2,148.808,155.3961,1.717233,880.7742,1,2,1,1,2,7.872853,144.7065,261.3432,12.03538,1.7293,1.286922,0.7352687,0.3066329,2,1,249.9519,1.730048,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:22 AM,2.468052,870.2729,2,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.67476,2.208756,833.5603,1,2,1,1,1,2,148.808,155.3961,1.717233,880.5819,1,2,1,1,2,7.872853,144.7065,261.3432,12.03538,1.7293,1.301012,0.7352687,0.3066329,2,1,249.9519,1.730048,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:23 AM,2.449156,870.5084,2,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.69396,2.208756,833.8007,1,2,1,1,1,2,148.808,155.3961,1.717233,880.6973,1,2,1,1,2,7.872853,144.7065,261.3432,12.03538,1.7293,1.296529,0.7352687,0.3066329,2,1,249.9519,1.730048,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:24 AM,2.436665,870.4299,2,2,1,262.3366,8.396757,329.1464,2.452055,2,1,1,2,1,2,1,19.69396,2.206322,834.0009,1,2,1,1,1,2,148.808,155.3961,1.717233,880.7357,1,2,1,1,2,7.872853,144.7065,261.3432,12.03538,1.726352,1.3005,0.7352687,0.3066329,2,1,250.016,1.730048,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:25 AM,2.431861,870.5869,2,2,1,262.3366,8.396757,329.1464,2.451799,2,1,1,2,1,2,1,19.69396,2.206322,834.4415,1,2,1,1,1,2,148.808,155.3961,1.717233,881.2356,1,2,1,1,2,7.872853,144.7065,261.3432,12.03538,1.726352,1.3119,0.7352687,0.3066329,2,1,250.0961,1.730048,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:26 AM,2.431861,870.4692,2,2,1,262.3366,8.396757,329.1464,2.451799,2,1,1,2,1,2,1,19.72598,2.206322,834.4415,1,2,1,1,1,2,148.808,155.3961,1.717233,881.4663,1,2,1,1,2,7.872853,144.7065,261.3432,12.03538,1.726352,1.30652,0.7352687,0.3066329,2,1,250.0961,1.730048,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:27 AM,2.455882,870.5869,2,2,1,262.3366,8.396757,329.1464,2.455131,2,1,1,2,1,2,1,19.74198,2.20645,834.802,1,2,1,1,1,2,148.808,155.3961,1.719156,882.0431,1,2,1,1,2,7.872853,144.7065,261.3432,12.03538,1.726352,1.311387,0.7352687,0.3066329,2,1,250.1442,1.730048,188.8618,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:28 AM,2.50008,870.3907,2,2,1,262.3366,8.396757,329.1464,2.455131,2,1,1,2,1,2,1,19.75799,2.209909,834.802,1,2,1,1,1,2,148.808,155.3961,1.719156,882.1969,1,2,1,1,2,7.872853,144.7065,261.3432,12.03538,1.726352,1.313949,0.7352687,0.3066329,2,1,250.3044,1.730048,189.0381,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:29 AM,2.537873,870.7047,2,2,1,262.3366,8.396757,329.1464,2.455131,2,1,1,2,1,2,1,19.7964,2.209909,835.1625,1,2,1,1,1,2,148.808,155.3961,1.719156,882.2354,1,2,1,1,2,7.874135,144.7065,261.3432,12.03538,1.726352,1.311643,0.7352687,0.3066329,2,1,250.3044,1.730048,189.0541,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:30 AM,2.585594,871.058,2,2,1,262.3366,8.396757,329.1464,2.455131,2,1,1,2,1,2,1,19.7964,2.209909,835.1625,1,2,1,1,1,2,148.808,155.3961,1.717105,882.3892,1,2,1,1,2,7.874135,144.7065,261.3432,12.03538,1.726352,1.288587,0.7352687,0.3066329,2,1,250.3044,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:31 AM,2.618903,870.7047,2,2,1,262.3366,8.396757,329.1464,2.456156,2,1,1,2,1,2,1,19.7804,2.209909,835.2025,1,2,1,1,1,2,148.808,155.3961,1.717105,882.6967,1,2,1,1,2,7.874135,144.7065,261.3432,12.03538,1.726352,1.27296,0.7352687,0.3066329,2,1,250.3044,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:32 AM,2.644845,871.2542,2,2,1,262.3366,8.396757,329.1464,2.456156,2,1,1,2,1,2,1,19.73558,2.209909,835.2827,1,2,1,1,1,2,148.808,155.3961,1.717105,882.8121,1,2,1,1,2,7.874135,144.7065,261.3432,12.03538,1.726352,1.265915,0.7352687,0.3066329,2,1,250.3044,1.730048,188.9419,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:33 AM,2.658937,871.058,0,2,1,262.3366,8.396757,329.1464,2.456156,2,1,1,2,1,2,1,19.71637,2.211959,835.6832,1,2,1,1,1,2,148.808,155.3961,1.717105,882.6967,1,2,1,1,2,7.874135,144.7065,261.3432,12.03538,1.728659,1.261944,0.7352687,0.3066329,2,1,250.3044,1.730048,188.9419,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:34 AM,2.658937,871.0972,0,2,1,262.3366,8.396757,329.1464,2.453978,2,1,1,2,1,2,1,19.71637,2.212215,835.563,1,2,1,1,1,2,148.808,155.3961,1.717105,882.889,1,2,1,1,2,7.874135,144.7065,261.3432,12.03538,1.728916,1.276419,0.7352687,0.3066329,2,1,250.1442,1.730048,188.9419,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:35 AM,2.639721,871.215,0,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.71637,2.212215,835.4028,1,2,1,1,1,2,148.808,155.3961,1.717105,882.6198,1,2,1,1,2,7.874135,144.7065,261.3432,11.72776,1.728916,1.28167,0.7352687,0.3066329,2,1,250.1442,1.730048,188.9419,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:36 AM,2.633635,870.9794,0,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.71637,2.209397,835.6031,1,2,1,1,1,2,148.808,155.5242,1.717105,882.5814,1,2,1,1,2,7.874135,144.7065,261.3432,11.72776,1.728916,1.276547,0.7352687,0.3066329,2,1,250.3525,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:37 AM,2.633635,870.6654,0,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.71637,2.209397,835.4429,1,2,1,1,1,2,148.808,155.5242,1.718515,882.6967,1,2,1,1,2,7.874135,144.7065,261.3432,11.72776,1.730838,1.280902,0.7352687,0.3084905,2,1,250.3525,1.730048,189.1182,0.000128152,1,1,1,Attack1
 28/12/2015 10:44:38 AM,2.625628,870.6654,0,2,1,262.3366,8.396757,329.1464,2.452952,2,1,1,2,1,2,1,19.73878,2.209397,835.3627,1,2,1,1,1,2,148.808,155.5242,1.718515,882.6583,1,2,1,1,2,7.874135,144.7065,261.3432,12.07383,1.731735,1.288203,0.7352687,0.3084905,2,1,250.4967,1.730048,189.2624,0.000128152,1,1,1,Attack1
